time_ns,acorr
0.0,1.0
0.01,0.8889068232048709
0.02,0.8438808674894273
0.03,0.8106236801923161
0.04,0.7806832412531468
0.05,0.7625873948195935
0.06,0.7413898434168505
0.07,0.7245695256577398
0.08,0.7128062850963658
0.09,0.6996056955191623
0.1,0.68814719613031
0.11,0.6672555978480824
0.12,0.6519492560304266
0.13,0.6381076172955038
0.14,0.6256468811297589
0.15,0.6161938987161013
0.16,0.6093796752059631
0.17,0.601036615207898
0.18,0.5902762870207492
0.19,0.5842769429663873
0.2,0.5739225575089413
0.21,0.5706050564488958
0.22,0.5620141354999804
0.23,0.5533438953881935
0.24,0.5490790213725467
0.25,0.5375126744862025
0.26,0.5287095856112675
0.27,0.5242673523855383
0.28,0.5137004015392113
0.29,0.5094055282496482
0.3,0.5030189147504377
0.31,0.49872952916584934
0.32,0.4950565052703854
0.33,0.48902575975184115
0.34,0.4806995621358165
0.35000000000000003,0.47209192817520956
0.36,0.4699252246579377
0.37,0.4576775704284051
0.38,0.45453180273262594
0.39,0.44730196831489294
0.4,0.4479088540919429
0.41000000000000003,0.44162891013552846
0.42,0.4390991270848488
0.43,0.43838571172819873
0.44,0.4341111249079424
0.45,0.4319916151317229
0.46,0.4314399784046634
0.47000000000000003,0.426755343978008
0.48,0.42657690491092864
0.49,0.4229976160547606
0.5,0.4222347017905946
0.51,0.4151541959001265
0.52,0.40213843620397516
0.53,0.3967302064891836
0.54,0.3893442250285587
0.55,0.3811824069189886
0.56,0.37552388250235286
0.5700000000000001,0.3705873958995531
0.58,0.36199845154049204
0.59,0.35432780431416316
0.6,0.35089521346497216
0.61,0.34913388707197823
0.62,0.34253781893900936
0.63,0.3354678747521854
0.64,0.3332561055884715
0.65,0.3289593426346608
0.66,0.3229744737988456
0.67,0.32316523898284494
0.68,0.3199840970386502
0.6900000000000001,0.3212547555023746
0.7000000000000001,0.3250586562759428
0.71,0.3231949929320092
0.72,0.328602923994257
0.73,0.3281374522778698
0.74,0.3223538348501524
0.75,0.31727905453936933
0.76,0.3126361542573829
0.77,0.31000629752784814
0.78,0.30600370524402576
0.79,0.3027590332196673
0.8,0.30381157814380483
0.81,0.2998354573224837
0.8200000000000001,0.2954348994474238
0.8300000000000001,0.2889399983808817
0.84,0.2823387568508166
0.85,0.28099153535465204
0.86,0.2771107677007619
0.87,0.2710713726065052
0.88,0.2730702731608817
0.89,0.26634198333904696
0.9,0.2633240198560233
0.91,0.2611067134564033
0.92,0.2590511032830757
0.93,0.26013606086646657
0.9400000000000001,0.2599872589440319
0.9500000000000001,0.2576396056420349
0.96,0.25715491101608545
0.97,0.2524303485902128
0.98,0.2518556650594742
0.99,0.2486595697201481
1.0,0.24774088717691292
1.01,0.24951558316400657
1.02,0.24558252010261236
1.03,0.24459716715492935
1.04,0.24736660060320126
1.05,0.24514154628978424
1.06,0.24775474872274436
1.07,0.25087466099122024
1.08,0.25117411860165917
1.09,0.24957021926120943
1.1,0.24881568736929846
1.11,0.24643131600720236
1.12,0.24508620650486518
1.1300000000000001,0.2469308427675131
1.1400000000000001,0.24708189964656202
1.1500000000000001,0.24986154734581445
1.16,0.2495047084444667
1.17,0.2507470810744453
1.18,0.25270690590203676
1.19,0.2511129646361689
1.2,0.2503193475857734
1.21,0.24908546097436313
1.22,0.24630958789007018
1.23,0.24290593807396454
1.24,0.24473944108280593
1.25,0.24625383539994805
1.26,0.2509329033745488
1.27,0.24706990260461675
1.28,0.2477186385082543
1.29,0.24400428877591673
1.3,0.2442125273482486
1.31,0.24326596034635037
1.32,0.2411903283997786
1.33,0.23926550977223618
1.34,0.2374732141071232
1.35,0.24015892703252392
1.36,0.2404341616186707
1.37,0.24740054328715527
1.3800000000000001,0.24237592337731773
1.3900000000000001,0.24339627798588342
1.4000000000000001,0.24761701038322267
1.41,0.24797041528797842
1.42,0.2503471166189659
1.43,0.2488409054332569
1.44,0.24773086822629634
1.45,0.2467793514854995
1.46,0.24565228406727257
1.47,0.24678413476275307
1.48,0.24720837632926845
1.49,0.24782123274685988
1.5,0.24481729635301402
1.51,0.24655302548878208
1.52,0.24780401505019226
1.53,0.25308714600221865
1.54,0.25532408578556454
1.55,0.2540007067933702
1.56,0.25068522095720647
1.57,0.2516272121234203
1.58,0.2526383965148579
1.59,0.2522709498561865
1.6,0.2561229163718016
1.61,0.25859828982431293
1.62,0.2604874548160463
1.6300000000000001,0.2577045985718658
1.6400000000000001,0.2545136602778764
1.6500000000000001,0.2557049729507869
1.6600000000000001,0.2529482764696062
1.67,0.24740016963548103
1.68,0.24995992692455843
1.69,0.25062760187405353
1.7,0.2529341733199891
1.71,0.25403586660486666
1.72,0.25032410292609697
1.73,0.25314593674885627
1.74,0.25679559461337625
1.75,0.25781502775665965
1.76,0.2568242775195451
1.77,0.2620191728731744
1.78,0.2633690807344008
1.79,0.2570558133738068
1.8,0.25457582752185387
1.81,0.2564140195327842
1.82,0.25790288820588186
1.83,0.2634809678738475
1.84,0.2654934649344982
1.85,0.2703801939764648
1.86,0.27493639596711295
1.87,0.28390111857551015
1.8800000000000001,0.28946297234661333
1.8900000000000001,0.29436965902608087
1.9000000000000001,0.2948841867139752
1.9100000000000001,0.29744785451573513
1.92,0.2994301119098939
1.93,0.30154175126612065
