time_ns,acorr
0.0,1.0
0.01,0.8664404343433142
0.02,0.8192895888151801
0.03,0.7897432941930561
0.04,0.7645237201104833
0.05,0.7399341504805975
0.06,0.7039235840292339
0.07,0.6840985912119614
0.08,0.6658510892293866
0.09,0.6403642664976733
0.1,0.6197829859097408
0.11,0.602258014390925
0.12,0.5876924816142083
0.13,0.5748382722869373
0.14,0.5592898531355421
0.15,0.5431401324325393
0.16,0.5300666911249312
0.17,0.5171267953554363
0.18,0.508116775631751
0.19,0.4988973999041262
0.2,0.4838234723799114
0.21,0.4760225656161214
0.22,0.46236798962618375
0.23,0.4557664569436809
0.24,0.4484501516994171
0.25,0.43898014629904153
0.26,0.4336097844601029
0.27,0.42841163021369005
0.28,0.4249069953142428
0.29,0.41395375645107213
0.3,0.4054647367694266
0.31,0.40027320233584485
0.32,0.39535631528047743
0.33,0.3909354615771749
0.34,0.3969113261021972
0.35000000000000003,0.39638847124248544
0.36,0.38837233731186216
0.37,0.38891354747745316
0.38,0.39084078319501964
0.39,0.38903328263757414
0.4,0.38825586488787495
0.41000000000000003,0.38542920432401634
0.42,0.3780161878217891
0.43,0.36928875591059385
0.44,0.36138732925086564
0.45,0.3516553860548817
0.46,0.3441256690586159
0.47000000000000003,0.337307378764251
0.48,0.3323466099056821
0.49,0.3253466246501579
0.5,0.3226039486657657
0.51,0.31414882009827094
0.52,0.31089759602500544
0.53,0.31309578208662725
0.54,0.30542183091828706
0.55,0.304726576645814
0.56,0.3009431125286773
0.5700000000000001,0.29805657132504787
0.58,0.29814975334999044
0.59,0.3013498460779454
0.6,0.29355187427261115
0.61,0.2957290841055545
0.62,0.28842961420623
0.63,0.2854174558395504
0.64,0.2771414191345543
0.65,0.2703063323297578
0.66,0.26528070935960146
0.67,0.26589428770614504
0.68,0.2630909347594091
0.6900000000000001,0.2568483377990843
0.7000000000000001,0.2546276900166197
0.71,0.258260893195939
0.72,0.2599273366392711
0.73,0.2535697511567112
0.74,0.25325078630316655
0.75,0.25467980630649145
0.76,0.2557038657281754
0.77,0.253698760035568
0.78,0.25071700098734995
0.79,0.25317502170004585
0.8,0.2522427805598543
0.81,0.2527629332751417
0.8200000000000001,0.2494119230868163
0.8300000000000001,0.24602939163435242
0.84,0.24312651276817757
0.85,0.24635018493547547
0.86,0.2432659399518727
0.87,0.24120338113968334
0.88,0.24027769809697186
0.89,0.24342367535708717
0.9,0.24130488734599792
0.91,0.23826108633230075
0.92,0.2337829566965275
0.93,0.23341738907470394
0.9400000000000001,0.23038315238182897
0.9500000000000001,0.23001035468562164
0.96,0.2339566583617564
0.97,0.2326895894233732
0.98,0.23107185101729663
0.99,0.23509863870059977
1.0,0.23802295930850872
1.01,0.23826333185887807
1.02,0.24556177490756034
1.03,0.25008122356956414
1.04,0.2542720326022238
1.05,0.26076333879985025
1.06,0.2668717352140295
1.07,0.2665558052790127
1.08,0.2709087836703865
1.09,0.2744228928333117
1.1,0.2784604281535721
1.11,0.27945354114522714
1.12,0.2764017262015375
1.1300000000000001,0.2749657622902915
1.1400000000000001,0.278803481453864
1.1500000000000001,0.27938596820677286
1.16,0.2828257495624964
1.17,0.28318821543556144
1.18,0.2810999413414026
1.19,0.2798631075142152
1.2,0.2817884303036047
1.21,0.28254173675804595
1.22,0.2828615967103869
1.23,0.2797555036965106
1.24,0.2756477863493409
1.25,0.2703046059154603
1.26,0.27461164672136407
1.27,0.27706005454693805
1.28,0.27644739101642546
1.29,0.27763369178399916
1.3,0.2764684838268447
1.31,0.27793463202435154
1.32,0.27663088417352855
1.33,0.2750047563157359
1.34,0.27389523405930416
1.35,0.2710971917637166
1.36,0.2660384702354846
1.37,0.26684145226774075
1.3800000000000001,0.2648486169091531
1.3900000000000001,0.266924388321513
1.4000000000000001,0.26984972138979985
1.41,0.26474455551570913
1.42,0.26636691931839795
1.43,0.2668163908132044
1.44,0.26546508855271583
1.45,0.26318876812113895
1.46,0.2637658598035676
1.47,0.2660563205397759
1.48,0.2665867922939212
1.49,0.2643705273657252
1.5,0.2658584083038344
1.51,0.26316841813199054
1.52,0.26446190349607385
1.53,0.26201912273333755
1.54,0.2649860080763341
1.55,0.26257680260136074
1.56,0.2618830342153786
1.57,0.2704073482296984
1.58,0.2686184054924027
1.59,0.27069070006650175
1.6,0.2697934731550083
1.61,0.27540623993720603
1.62,0.27112916294253675
1.6300000000000001,0.26488736332122487
1.6400000000000001,0.2699853628730474
1.6500000000000001,0.2699794622934296
1.6600000000000001,0.26761856905942694
1.67,0.2649018742086994
1.68,0.27075776923358297
1.69,0.27287104388179284
1.7,0.27362189175886587
1.71,0.27611841993116637
1.72,0.27603580115375825
1.73,0.2773617983165825
1.74,0.27703673964142916
1.75,0.2794477703997183
1.76,0.2815942403268961
1.77,0.2799460218908156
1.78,0.27699072673776154
1.79,0.26964509101330064
1.8,0.2686285737850772
1.81,0.25974829973668034
1.82,0.263238712475431
1.83,0.24998175485322155
1.84,0.2379286100710394
1.85,0.24136905083179871
1.86,0.24084386121791307
1.87,0.24031603753466194
1.8800000000000001,0.2347424165286583
1.8900000000000001,0.22911430455234094
1.9000000000000001,0.2316612229593963
1.9100000000000001,0.22498735080259946
1.92,0.2271049351207819
1.93,0.22200221808673373
1.94,0.2170854978547387
1.95,0.21825537886159935
1.96,0.21254191700618946
1.97,0.206536461185241
1.98,0.20696551001344501
1.99,0.2074847561509637
2.0,0.20434955528959464
2.0100000000000002,0.19988846683386466
2.02,0.19845677958359154
2.0300000000000002,0.20335583047173034
2.04,0.2068740230336371
2.05,0.20519405736568883
2.06,0.20524669617638855
2.07,0.2030842793369169
2.08,0.1951232414143951
2.09,0.19538830874081883
2.1,0.19635740309427058
2.11,0.19320345593856386
2.12,0.19158990511400603
2.13,0.18533554720726897
2.14,0.18383559436918054
2.15,0.184404032124915
2.16,0.18222921654739857
2.17,0.17865301599391928
2.18,0.1793451977890893
2.19,0.17928398650600272
2.2,0.18352511823234344
2.21,0.18370102139352
2.22,0.18250373993245472
2.23,0.18517897479457196
2.24,0.18086521795275254
2.25,0.17625410155372132
2.2600000000000002,0.17507207635065758
2.27,0.17719361553380686
2.2800000000000002,0.17501539319038767
2.29,0.1686803957602966
2.3000000000000003,0.16318943883809625
2.31,0.16378415739368563
2.32,0.16420421598552262
2.33,0.16317792007048437
2.34,0.16264005814240687
2.35,0.167204518592321
2.36,0.16247619853007877
2.37,0.16108215013572916
2.38,0.16144980348524016
2.39,0.15637138441124276
2.4,0.1536923276620009
2.41,0.14632889074644392
2.42,0.14463802153645022
2.43,0.1432100419189685
2.44,0.14189603960077968
2.45,0.13698096576476554
2.46,0.12784004408165456
2.47,0.12763326724444007
2.48,0.12296034997880652
2.49,0.11973930825812969
2.5,0.12393132752865377
2.5100000000000002,0.11651930487817778
2.52,0.11640943004664939
2.5300000000000002,0.11428611962056133
2.54,0.1155699722672882
2.5500000000000003,0.1166259620544431
2.56,0.11064818247716539
2.57,0.1103041186259189
2.58,0.11732458595858393
2.59,0.12086916024772927
2.6,0.12004574435702262
2.61,0.12190825350595262
2.62,0.1278924807306672
2.63,0.1269407847312142
2.64,0.12982313219216965
2.65,0.12670266914423178
2.66,0.13517318332450542
2.67,0.13134393033649266
2.68,0.12765928293630666
2.69,0.122418288389357
2.7,0.11679227842197118
2.71,0.11783915806765556
2.72,0.11666013418399429
2.73,0.11259445168806957
2.74,0.11411959521891528
2.75,0.11132963893701511
2.7600000000000002,0.11791551213928408
2.77,0.11582128189593692
2.7800000000000002,0.11022003098963572
2.79,0.10830555722662112
2.8000000000000003,0.10824634937015563
2.81,0.10749418677931455
2.82,0.10652723645626906
2.83,0.10150089316633079
2.84,0.10361085256106906
2.85,0.10221733514422561
2.86,0.0990060081919972
2.87,0.09806695052879995
2.88,0.09432569574634025
2.89,0.09696585431486084
2.9,0.10001344169075134
2.91,0.09888209050692233
2.92,0.10322762946325312
2.93,0.09957448185335212
2.94,0.09970655910315147
2.95,0.09752727580348287
2.96,0.09843699633028717
2.97,0.09671477499598129
2.98,0.09579220289263604
2.99,0.09458083705231472
3.0,0.09403708024402911
3.0100000000000002,0.09588687171001818
3.02,0.0940550742375648
3.0300000000000002,0.09757826024693558
3.04,0.1020188091462781
3.0500000000000003,0.1090257921517724
3.06,0.10823673545638199
3.0700000000000003,0.1048435907932701
3.08,0.10823892345689572
3.09,0.11388763664754162
3.1,0.10834717364589204
3.11,0.10409512937508945
3.12,0.09957481302867507
3.13,0.10069230802319067
3.14,0.10606977477926494
3.15,0.1033585856067861
3.16,0.10266604045642365
3.17,0.10202596328481237
3.18,0.10179252578716423
3.19,0.10277846560896638
3.2,0.10009154924764273
3.21,0.10102042722509587
3.22,0.10236823139498005
3.23,0.10182809733859532
3.24,0.10491815789628224
3.25,0.1029803442889306
3.2600000000000002,0.10419611168323828
3.27,0.10314022931407175
3.2800000000000002,0.0991721069335256
3.29,0.10360411834768773
3.3000000000000003,0.10636732612935187
3.31,0.09867260745905632
3.3200000000000003,0.09455300760070216
3.33,0.09139764439679243
3.34,0.09416341188929625
3.35,0.08966582095559077
3.36,0.08728047760494098
3.37,0.08427431646630776
3.38,0.08075115119256257
3.39,0.08128588759532432
3.4,0.079128144667835
3.41,0.07616204331679764
3.42,0.07268027227695362
3.43,0.07356926560858636
3.44,0.0740179019008098
3.45,0.07055424951465186
3.46,0.06492107382524408
3.47,0.06906295302350186
3.48,0.06869313625937908
3.49,0.0635526193511703
3.5,0.058892886827480916
3.5100000000000002,0.05826025520069758
3.52,0.05470905371039777
3.5300000000000002,0.05265213900826547
3.54,0.04682812776026681
3.5500000000000003,0.04807633643705672
3.56,0.0422037152001165
3.5700000000000003,0.03464283034839249
3.58,0.03223178223017178
3.59,0.02755959381654416
3.6,0.024850053680796694
3.61,0.022058617166352813
3.62,0.025208021030602393
3.63,0.022717836637870897
3.64,0.02801721049062507
3.65,0.02768613157776994
3.66,0.021888325224579157
3.67,0.021997764060966228
3.68,0.020919948379341708
3.69,0.01052638603541768
3.7,0.011494940045170468
3.71,0.00914017934941059
3.72,0.00743025084246626
3.73,-0.0021403639775908908
3.74,-0.009697830903266015
3.75,-0.011263741888490431
3.7600000000000002,-0.016812959778010637
3.77,-0.017916033306831364
3.7800000000000002,-0.023487921528532518
3.79,-0.028191596970643926
3.8000000000000003,-0.017180020382052193
3.81,-0.01730093451032359
3.8200000000000003,-0.023771780138382402
3.83,-0.024715890706380476
3.84,-0.02889978926322992
3.85,-0.027592490857464992
3.86,-0.026119869641794663
3.87,-0.03358195410904966
3.88,-0.03883401932560734
3.89,-0.04781634138567648
3.9,-0.05220580161409894
3.91,-0.057951507762125334
3.92,-0.062136546342814306
3.93,-0.06801981610472553
3.94,-0.07253306945577366
3.95,-0.07633664823763432
3.96,-0.07877942599674351
3.97,-0.07926365556328244
3.98,-0.08577849661424554
3.99,-0.09236738797727688
4.0,-0.09923323425090758
4.01,-0.10325806759850582
4.0200000000000005,-0.10676777746721068
4.03,-0.10469085395515837
4.04,-0.10922153534867994
4.05,-0.10977945407685545
4.0600000000000005,-0.10399159972649417
4.07,-0.10479256723953
4.08,-0.107749926506732
4.09,-0.1114138237001857
4.1,-0.10831537671010436
4.11,-0.10830678683537484
4.12,-0.10775411437966627
4.13,-0.10713949419805653
4.14,-0.10163919207630627
4.15,-0.09838353636565716
4.16,-0.09877553013063838
4.17,-0.10691712201522426
4.18,-0.10582431512834833
4.19,-0.11169420697061577
4.2,-0.11400681922129288
4.21,-0.11078508697123318
4.22,-0.11805429456231792
4.23,-0.11572665570175968
4.24,-0.11557113000335571
4.25,-0.12563768007870862
4.26,-0.12017833418229096
4.2700000000000005,-0.11665663892963632
4.28,-0.11824292647339311
4.29,-0.11675660070697674
4.3,-0.11488113574268471
4.3100000000000005,-0.10850111394617684
4.32,-0.10745924255252022
4.33,-0.1087240545128424
4.34,-0.1066010144256622
4.3500000000000005,-0.10645467398904175
4.36,-0.10911071828554457
4.37,-0.11432423975785215
4.38,-0.11759783139343417
4.39,-0.12510055240119003
4.4,-0.12114937402625708
4.41,-0.1206322986234893
4.42,-0.12363542933220163
4.43,-0.12759340925209592
4.44,-0.12577220733194588
4.45,-0.12065032441578463
4.46,-0.11644710135651896
4.47,-0.11420020445701115
4.48,-0.11041656918875434
4.49,-0.1073694754020642
4.5,-0.10023356971543924
4.51,-0.09008731226390303
4.5200000000000005,-0.08669660377456448
4.53,-0.08711250712131757
4.54,-0.07635801397032946
4.55,-0.0767245499876537
4.5600000000000005,-0.07304237705381449
4.57,-0.06810458691741741
4.58,-0.05771756728553742
4.59,-0.056217176211507694
4.6000000000000005,-0.05567993941847536
4.61,-0.04718119889378407
4.62,-0.040737633062227344
4.63,-0.04162480638482761
4.64,-0.036736257547049275
4.65,-0.027168327332224185
4.66,-0.02542677582170824
