time_ns,acorr
0.0,1.0000000000000002
0.01,0.909716701952672
0.02,0.8810368606383193
0.03,0.8673534599913186
0.04,0.8517135772982988
0.05,0.8402109509502903
0.06,0.8298167392712756
0.07,0.8232006540257412
0.08,0.8109223561723841
0.09,0.8031790580396819
0.1,0.7937576196037961
0.11,0.7871866705996445
0.12,0.7769692120829816
0.13,0.7768199216501135
0.14,0.7750123298137902
0.15,0.7716702101242711
0.16,0.7639480584016325
0.17,0.7631566440966719
0.18,0.7594594196172755
0.19,0.7513175132002522
0.2,0.7439908607191712
0.21,0.7353522042881715
0.22,0.7282479979383075
0.23,0.719962353581391
0.24,0.7154001679272098
0.25,0.7110321777859434
0.26,0.7093917841054804
0.27,0.7006970359115886
0.28,0.6967415402388778
0.29,0.6923576523970403
0.3,0.6888298623206673
0.31,0.6847710836631407
0.32,0.6807256967652587
0.33,0.6794691309259492
0.34,0.6726263747149123
0.35000000000000003,0.6649778650510478
0.36,0.6587735886893804
0.37,0.6502154613343412
0.38,0.6439387460174515
0.39,0.6415180801112487
0.4,0.6346235034072479
0.41000000000000003,0.6289808599020152
0.42,0.6254975297974738
0.43,0.6191017289974227
0.44,0.6142942966582365
0.45,0.6094747207298986
0.46,0.6085358386910101
0.47000000000000003,0.6062919120676663
0.48,0.601399934066653
0.49,0.5981949056168643
0.5,0.594821721834167
0.51,0.588305108996341
0.52,0.5900769219334246
0.53,0.5845798229636499
0.54,0.5811112466398975
0.55,0.574381546694071
0.56,0.5749199157988786
0.5700000000000001,0.5702983922477373
0.58,0.5641854503321962
0.59,0.5651798856260862
0.6,0.5609541431754831
0.61,0.5585643967257758
0.62,0.5547649257092675
0.63,0.5561563776163068
0.64,0.55756661375201
0.65,0.5559087004087148
0.66,0.5538382649677169
0.67,0.5523471155901584
0.68,0.5499953976304934
0.6900000000000001,0.5464886061652675
0.7000000000000001,0.5477243641940269
0.71,0.54679829936334
0.72,0.5440760757952748
0.73,0.5443445762952233
0.74,0.5398663324477361
0.75,0.5377823364794825
0.76,0.5385057578571186
0.77,0.5393976178303543
0.78,0.5381612270941868
0.79,0.5384850557172804
0.8,0.5381361196521776
0.81,0.5351324813993995
0.8200000000000001,0.5351146817525023
0.8300000000000001,0.533621649965432
0.84,0.5341677070870161
0.85,0.5351316047517468
0.86,0.53706827246872
0.87,0.5364222374038186
0.88,0.5316798456322933
0.89,0.535076584223986
0.9,0.536988085688024
0.91,0.5332264393912854
0.92,0.532063018284505
0.93,0.528392897377156
0.9400000000000001,0.5254104370713745
0.9500000000000001,0.5248462582262504
0.96,0.5203490711698671
0.97,0.5180803605529435
0.98,0.5115557058838914
0.99,0.5088467469852199
1.0,0.5060958233812718
1.01,0.5001498744303247
1.02,0.493785636190095
1.03,0.49208077400432376
1.04,0.4877344231354199
1.05,0.4868199350749337
1.06,0.4827493326755831
1.07,0.4788533960497928
1.08,0.475712540010489
1.09,0.4742042385133885
1.1,0.47399918928960505
1.11,0.47024120761838323
1.12,0.46803189029501047
1.1300000000000001,0.4672297958087908
1.1400000000000001,0.4635630938652951
1.1500000000000001,0.4602284317655388
1.16,0.45763231845570873
1.17,0.4536832183011073
1.18,0.4499139128247243
1.19,0.45061380935803547
1.2,0.45069580096964995
1.21,0.44693819649014704
1.22,0.4417419054274174
1.23,0.438428199638161
1.24,0.4388072101259233
1.25,0.43587355730078364
1.26,0.4326097766758038
1.27,0.4284636872243507
1.28,0.4229775848476101
1.29,0.4172931992803703
1.3,0.41319691051692337
1.31,0.41075977793703744
1.32,0.4068470135197904
1.33,0.40426709995290033
1.34,0.3942943499454965
1.35,0.39216003451329
1.36,0.3893129657405266
1.37,0.38285973955398434
1.3800000000000001,0.3828112551996336
1.3900000000000001,0.38198752822722803
1.4000000000000001,0.3730242654386903
1.41,0.36942000660388563
1.42,0.36733616979351397
1.43,0.36292986337497485
1.44,0.3585146680027668
1.45,0.3514329753540921
1.46,0.346693818478634
1.47,0.34112013726380175
1.48,0.3341482631426084
1.49,0.3318657743730137
1.5,0.3274612195360303
1.51,0.32708694787415105
1.52,0.32670105570787294
1.53,0.32359204753605786
1.54,0.3197415787706818
1.55,0.3182607180117432
1.56,0.31537100880032803
1.57,0.3128517044403681
1.58,0.31121697109852114
1.59,0.30745808519479184
1.6,0.30829308331311356
1.61,0.30896880109658
1.62,0.3048358159809249
1.6300000000000001,0.3027964061485499
1.6400000000000001,0.3045701676997723
1.6500000000000001,0.30246832544083724
1.6600000000000001,0.30013373715293434
1.67,0.29375302827444566
1.68,0.29349338978703077
1.69,0.28850579528800024
1.7,0.2845246188054457
1.71,0.28308580943653294
1.72,0.2831036018670416
1.73,0.28758001394231736
1.74,0.28282689649328957
1.75,0.2785060676760439
1.76,0.2787652483076214
1.77,0.27600941335900825
1.78,0.2729867959588869
1.79,0.2733040768042026
1.8,0.2787680015389394
1.81,0.27849063807639596
1.82,0.27989951048116235
1.83,0.2818270537793552
1.84,0.28093116059058654
1.85,0.27999675209455366
1.86,0.28197130071151366
1.87,0.2846753837870217
1.8800000000000001,0.2862035855786785
1.8900000000000001,0.2876786362595712
1.9000000000000001,0.28939693136140954
1.9100000000000001,0.29212871436345467
1.92,0.29328997974651194
1.93,0.29479004967447137
1.94,0.2989705745887716
1.95,0.29790804033528795
1.96,0.29872404730300406
1.97,0.3028177908062898
1.98,0.30361515317162663
1.99,0.30814523440443403
2.0,0.30944477161024153
2.0100000000000002,0.3112287767533477
2.02,0.3119212334929539
2.0300000000000002,0.3186139096414911
2.04,0.32180686073626125
2.05,0.3236765253671523
2.06,0.3258962237894309
2.07,0.32497844241301266
2.08,0.32426295922203885
2.09,0.32478648665502186
2.1,0.3276568893453017
2.11,0.3267747440532894
2.12,0.3278950986378201
2.13,0.33166522314561375
2.14,0.3361952082146623
2.15,0.3380914781837254
2.16,0.3374876225550737
2.17,0.33971522697554274
2.18,0.3438415304127488
2.19,0.34289315651987723
2.2,0.34734154837065223
2.21,0.3492840518665146
2.22,0.347442493388809
2.23,0.34679511387808126
2.24,0.35011995474717045
2.25,0.3470998515649195
2.2600000000000002,0.3436818519964682
2.27,0.34300290553806495
2.2800000000000002,0.3437360620310543
2.29,0.34359964636233314
2.3000000000000003,0.34605840695045914
2.31,0.34397395455215407
2.32,0.34740520721548923
2.33,0.3465654832044772
2.34,0.3448311342851102
2.35,0.3425364694288516
2.36,0.3440808282389109
2.37,0.344641177931346
2.38,0.3489600153681565
2.39,0.34869173523576746
2.4,0.34640834038249707
2.41,0.3431350666720288
2.42,0.33974442940413957
2.43,0.34038005147046724
2.44,0.3380839203650451
2.45,0.34057803432113987
2.46,0.34493202947625234
2.47,0.3393173311421898
2.48,0.3381301405086853
2.49,0.33713428003379775
2.5,0.33712816072995216
2.5100000000000002,0.3402737839889177
2.52,0.33844411896319293
2.5300000000000002,0.34028156063230514
2.54,0.3401727998304512
2.5500000000000003,0.34076861373820105
2.56,0.3429267359882405
2.57,0.3447588307589363
2.58,0.34153094315048355
2.59,0.3425863343492162
2.6,0.34481809796165896
2.61,0.3394491841612118
2.62,0.3434247500423066
2.63,0.3454742778670299
2.64,0.33965481027446454
2.65,0.3406688100085043
2.66,0.33650533390073445
2.67,0.3328287526077065
2.68,0.3308228328144825
2.69,0.33237428325892854
2.7,0.33875978966187265
2.71,0.3322125993683666
2.72,0.32808057901257226
2.73,0.32736862726860955
2.74,0.3297364058523398
2.75,0.32430807509828974
2.7600000000000002,0.3237988360359954
2.77,0.32017714867232533
2.7800000000000002,0.31860229845353805
2.79,0.31980235469241974
2.8000000000000003,0.31865515623373053
2.81,0.31934677961388586
2.82,0.31887892496473114
2.83,0.32354280909849603
2.84,0.33050333358983314
2.85,0.3284782318587762
2.86,0.3265089518665186
2.87,0.32717379804582924
2.88,0.33493591473160095
2.89,0.3345274011859186
2.9,0.3304030284307198
2.91,0.33108962048176005
2.92,0.33401318459550433
2.93,0.33389939847491784
2.94,0.33559647975028173
2.95,0.33825068396431196
2.96,0.34064896914165915
2.97,0.3467017785238336
2.98,0.35005381638231414
2.99,0.35295282363239855
3.0,0.35165471192859427
3.0100000000000002,0.3527771747495856
3.02,0.3532314253769946
3.0300000000000002,0.350445338338246
