time_ns,acorr
0.0,1.0
0.01,0.9783309522482448
0.02,0.9761402950426618
0.03,0.9739058186571798
0.04,0.9718350979700918
0.05,0.9706821542383863
0.06,0.9688186300939998
0.07,0.9693545364466212
0.08,0.9683410713551978
0.09,0.9675875982448274
0.1,0.9659894850664594
0.11,0.9656233512321035
0.12,0.9653108130598027
0.13,0.9643737703085927
0.14,0.9625716037395514
0.15,0.9636685162753036
0.16,0.9626762175599348
0.17,0.9624998575379089
0.18,0.9620447800748314
0.19,0.9613061328978965
0.2,0.9622685008651318
0.21,0.9602308577508606
0.22,0.9594145408197656
0.23,0.9596411338522494
0.24,0.9598850413086424
0.25,0.9594280443042925
0.26,0.9591309461984118
0.27,0.9588077897555659
0.28,0.9594314386434835
0.29,0.9590631998922354
0.3,0.959476193035144
0.31,0.958993439430236
0.32,0.9588818641846829
0.33,0.9582517815688538
0.34,0.9574463345494528
0.35000000000000003,0.9575890032351136
0.36,0.9575390503609799
0.37,0.9576105066813239
0.38,0.9575721428624879
0.39,0.9570033126704526
0.4,0.957002921737359
0.41000000000000003,0.956798819261768
0.42,0.9564661561395635
0.43,0.9576103253093847
0.44,0.9578652480048541
0.45,0.9579180436648311
0.46,0.9574431348205167
0.47000000000000003,0.9572229649713965
0.48,0.9582983770016412
0.49,0.9571123675127818
0.5,0.9566041845300141
0.51,0.9564390485498964
0.52,0.9560142746709424
0.53,0.9561432164792086
0.54,0.9552152002789408
0.55,0.9557975791587567
0.56,0.9549897463106739
0.5700000000000001,0.9542555345571753
0.58,0.9542351022455134
0.59,0.953852099701568
0.6,0.9536874507688953
0.61,0.9538059991276916
0.62,0.9538511073388743
0.63,0.9541740651864385
0.64,0.9547685118213541
0.65,0.9544633365840365
0.66,0.954981228867492
0.67,0.9551398402526148
0.68,0.9548242842276441
0.6900000000000001,0.9550013868598541
0.7000000000000001,0.9540554308602747
0.71,0.953496665977406
0.72,0.9537022968476675
0.73,0.9533037497105499
0.74,0.9533370797018115
0.75,0.953171826533951
0.76,0.9525301938312761
0.77,0.951746916472544
0.78,0.951857231873456
0.79,0.9518865236265893
0.8,0.9518325162467981
0.81,0.9518760394650362
0.8200000000000001,0.9521477399098615
0.8300000000000001,0.9511922927793932
0.84,0.950944452800595
0.85,0.9498711788488763
0.86,0.9490920271478743
0.87,0.9504630137180128
0.88,0.9504587783465505
0.89,0.9503590371889825
0.9,0.9506569527925333
0.91,0.9508859391773009
0.92,0.9497627727238279
0.93,0.9501066394223111
0.9400000000000001,0.9495637815256049
0.9500000000000001,0.949981012094407
0.96,0.9490260087723013
0.97,0.9485863099220817
0.98,0.9493363311016204
0.99,0.9500552072134695
1.0,0.9501879113159033
1.01,0.9484681867965792
1.02,0.949039942492512
1.03,0.9488938510624508
1.04,0.948120406944782
1.05,0.9483193964059595
1.06,0.9496710366373267
1.07,0.9492327734885816
1.08,0.9494592849347115
1.09,0.9490183556285409
1.1,0.9488872769697815
1.11,0.9489040894534571
1.12,0.948751363633706
1.1300000000000001,0.9489688982250176
1.1400000000000001,0.948915962847459
1.1500000000000001,0.9497263451651649
1.16,0.9491355637140623
1.17,0.9493433357838099
1.18,0.9495858450733975
1.19,0.9501463557143038
1.2,0.9487844349476033
1.21,0.9493691764964979
1.22,0.9497100822343384
1.23,0.9497024350902586
1.24,0.9488963028338032
1.25,0.9485711471970043
1.26,0.9475257325794894
1.27,0.9469911539141291
